ISIN CODE;DATE;ABNORMAL_RETURN;PREDICTED_RETURN;RETURN_STOCK;RETURN_MARKET;t;Surpise_Category 
CH0404880129;28.03.2023;0.000352455;-0.000352455;0;0.00381964;8;#NV
CH0404880129;29.03.2023;0.016513289;0.001141646;0.017654935;0.011436039;9;#NV
CH0404880129;30.03.2023;-0.078034235;7.27E-05;-0.077961541;0.005986898;10;#NV
CH0404880129;29.02.2024;-0.017971343;-0.001076852;-0.019048195;0.00031412;-10;#NV
CH0404880129;01.03.2024;-0.000885648;0.000885648;0;0.005449946;-9;#NV
CH0404880129;04.03.2024;-0.024492031;-0.001483456;-0.025975486;-0.000749953;-8;#NV
CH0404880129;05.03.2024;0.002033948;-0.002033948;0;-0.002190581;-7;#NV
CH0404880129;06.03.2024;0.049699142;0.001594152;0.051293294;0.007304087;-6;#NV
CH0404880129;07.03.2024;-0.051685564;0.00039227;-0.051293294;0.004158784;-5;#NV
CH0404880129;08.03.2024;0.050389382;0.000903912;0.051293294;0.005497744;-4;#NV
CH0404880129;11.03.2024;0.00053834;-0.00053834;0;0.001723396;-3;#NV
CH0404880129;12.03.2024;-0.013818028;0.001239246;-0.012578782;0.006375305;-2;#NV
CH0404880129;13.03.2024;-0.025657812;1.54E-05;-0.025642431;0.003172475;-1;#NV
CH0404880129;14.03.2024;-0.022949616;-0.003367693;-0.026317308;-0.005680966;0;Positive
CH0404880129;15.03.2024;0.022124772;-0.002322145;0.019802627;-0.002944787;1;#NV
CH0404880129;18.03.2024;0.035095291;-0.00293818;0.032157112;-0.004556939;2;#NV
CH0404880129;19.03.2024;0.008994787;-0.002685618;0.006309169;-0.003895988;3;#NV
CH0404880129;20.03.2024;-0.078503946;3.23E-05;-0.078471615;0.003216829;4;#NV
CH0404880129;21.03.2024;0.076519014;0.001952601;0.078471615;0.008242143;5;#NV
CH0404880129;22.03.2024;-0.068735473;-0.002956456;-0.071691928;-0.004604766;6;#NV
CH0404880129;25.03.2024;0.054146435;-0.001502702;0.052643733;-0.00080032;7;#NV
CH0404880129;26.03.2024;0.000209737;-0.000209737;0;0.002583345;8;#NV
CH0404880129;27.03.2024;0.000165458;-0.000165458;0;0.002699223;9;#NV
CH0404880129;28.03.2024;-0.006099193;-0.000331698;-0.00643089;0.002264175;10;#NV
CH0406705126;25.02.2020;0.018589923;-0.018589923;0;-0.019968793;-10;#NV
CH0406705126;26.02.2020;-0.00915893;0.001366683;-0.007792247;0.002558973;-9;#NV
CH0406705126;27.02.2020;0.018666132;-0.026519575;-0.007853444;-0.028920081;-8;#NV
CH0406705126;28.02.2020;-0.047363699;-0.033336255;-0.080699954;-0.036615005;-7;#NV
CH0406705126;02.03.2020;-0.041966507;0.010125901;-0.031840606;0.012446707;-6;#NV
CH0406705126;03.03.2020;-0.01755068;0.013129155;-0.004421525;0.015836892;-5;#NV
CH0406705126;04.03.2020;0.034045353;0.0121389;0.046184254;0.014719056;-4;#NV
CH0406705126;05.03.2020;-0.028314401;-0.010511467;-0.038825869;-0.010849529;-3;#NV
CH0406705126;06.03.2020;0.018844011;-0.035104532;-0.016260521;-0.038611102;-2;#NV
CH0406705126;09.03.2020;-0.029750371;-0.049299288;-0.079049659;-0.054634675;-1;#NV
CH0406705126;10.03.2020;0.12248023;-0.002548966;0.119931264;-0.001861158;0;Positive
CH0406705126;11.03.2020;-0.039165662;-0.006196907;-0.045362569;-0.005979091;1;#NV
CH0406705126;12.03.2020;0.017360607;-0.085498412;-0.068137805;-0.095497604;2;#NV
CH0406705126;13.03.2020;0.01124364;0.006230991;0.017474631;0.008049986;3;#NV
CH0406705126;16.03.2020;-0.053711174;-0.018097807;-0.071808981;-0.019413273;4;#NV
CH0406705126;17.03.2020;-0.056719289;0.022292481;-0.034426808;0.026180799;5;#NV
CH0406705126;18.03.2020;0.06495627;-0.015415825;0.049540446;-0.016385751;6;#NV
CH0406705126;19.03.2020;0.019108162;0.042300467;0.061408628;0.048766563;7;#NV
CH0406705126;20.03.2020;0.072379691;-0.014524898;0.057854793;-0.01538004;8;#NV
CH0406705126;23.03.2020;-0.002355911;-0.047692441;-0.050048352;-0.052820806;9;#NV
CH0406705126;24.03.2020;-0.041551663;0.052379302;0.010827639;0.06014393;10;#NV
CH0406705126;02.03.2021;-0.0001882;0.008684427;0.008496228;0.008703498;-10;#NV
CH0406705126;03.03.2021;-0.00226427;-0.001125563;-0.003389834;-0.003510679;-9;#NV
CH0406705126;04.03.2021;-0.015395614;-2.47E-06;-0.01539808;-0.002112339;-8;#NV
CH0406705126;05.03.2021;-0.021916719;-0.007831756;-0.029748475;-0.011860394;-7;#NV
CH0406705126;08.03.2021;-0.010139215;0.01721889;0.007079676;0.019329547;-6;#NV
CH0406705126;09.03.2021;0.005315369;0.005211044;0.010526413;0.004378874;-5;#NV
CH0406705126;10.03.2021;0.003492441;0.005195711;0.008688152;0.004359783;-4;#NV
CH0406705126;11.03.2021;0.005607694;0.001288885;0.006896579;-0.000504509;-3;#NV
CH0406705126;12.03.2021;-0.021035093;-0.001554921;-0.022590014;-0.004045262;-2;#NV
CH0406705126;15.03.2021;0.009626923;0.00433491;0.013961832;0.003288021;-1;#NV
CH0406705126;16.03.2021;0.043182813;0.007503712;0.050686525;0.007233418;0;Positive
CH0406705126;17.03.2021;0.021310748;-0.000120061;0.021190687;-0.002258754;1;#NV
CH0406705126;18.03.2021;0.064397779;0.005669784;0.070067563;0.00495004;2;#NV
CH0406705126;19.03.2021;0.020862712;0.001443045;0.022305758;-0.000312568;3;#NV
CH0406705126;22.03.2021;-0.007149131;0.007149131;0;0.006791938;4;#NV
CH0406705126;23.03.2021;-0.022783847;0.004979222;-0.017804625;0.004090239;5;#NV
CH0406705126;24.03.2021;-0.092025206;-0.000444699;-0.092469906;-0.002662952;6;#NV
CH0406705126;25.03.2021;0.011731926;0.002938263;0.01467019;0.001549091;7;#NV
CH0406705126;26.03.2021;-0.001567743;0.003184559;0.001616815;0.001855747;8;#NV
CH0406705126;29.03.2021;-0.005310532;0.000452223;-0.004858309;-0.001546217;9;#NV
CH0406705126;30.03.2021;0.001603075;0.00486944;0.006472515;0.003953551;10;#NV
CH0406705126;28.02.2022;-0.003801716;0.003801716;0;0.001163061;-10;#NV
CH0406705126;01.03.2022;-0.019678714;-0.017398703;-0.037077418;-0.010105521;-9;#NV
CH0406705126;02.03.2022;0.014244099;0.003490356;0.017734455;0.000997565;-8;#NV
CH0406705126;03.03.2022;-0.017923651;-0.031110684;-0.049034335;-0.017393801;-7;#NV
CH0406705126;04.03.2022;0.018730464;-0.059552458;-0.040821995;-0.032511354;-6;#NV
CH0406705126;07.03.2022;-0.016877673;-0.01680286;-0.033680533;-0.009788815;-5;#NV
CH0406705126;08.03.2022;0.027437842;-0.023027691;0.00441015;-0.013097477;-4;#NV
CH0406705126;09.03.2022;-0.016385957;0.078239358;0.061853401;0.040728632;-3;#NV
CH0406705126;10.03.2022;0.003643366;-0.016130521;-0.012487155;-0.009431449;-2;#NV
CH0406705126;11.03.2022;-0.01985825;0.017761813;-0.002096437;0.008583221;-1;#NV
CH0406705126;14.03.2022;0.014798926;0.027323377;0.042122303;0.013665445;0;Positive
CH0406705126;15.03.2022;0.007527736;0.000488339;0.008016075;-0.000598086;1;#NV
CH0406705126;16.03.2022;0.019991421;0.041923902;0.061915323;0.021426009;2;#NV
CH0406705126;17.03.2022;0.007659531;0.023737323;0.031396854;0.011759362;3;#NV
CH0406705126;18.03.2022;0.028872882;0.022511318;0.051384199;0.011107708;4;#NV
CH0406705126;21.03.2022;0.021021361;0.001182796;0.022204157;-0.000228964;5;#NV
CH0406705126;22.03.2022;0.016127425;0.005594398;0.021721823;0.002115919;6;#NV
CH0406705126;23.03.2022;0.010365342;-0.015336355;-0.004971013;-0.009009328;7;#NV
CH0406705126;24.03.2022;-0.019108246;0.00573012;-0.013378126;0.002188059;8;#NV
CH0406705126;25.03.2022;-0.005554727;-0.001202055;-0.006756782;-0.001496575;9;#NV
CH0406705126;28.03.2022;-0.02305245;0.00940036;-0.013652089;0.004138888;10;#NV
CH0406705126;28.02.2023;-0.012221686;-0.011834457;-0.024056143;-0.010267483;-10;#NV
CH0406705126;01.03.2023;0.023248043;-0.002593264;0.020654779;-0.00266278;-9;#NV
CH0406705126;02.03.2023;-0.018385729;0.011548096;-0.006837633;0.008974338;-8;#NV
CH0406705126;03.03.2023;-0.005947407;0.004230668;-0.001716739;0.002952727;-7;#NV
CH0406705126;06.03.2023;0.015497959;-0.005241459;0.0102565;-0.004842015;-6;#NV
CH0406705126;07.03.2023;-0.00864576;-0.008507319;-0.017153079;-0.007529537;-5;#NV
CH0406705126;08.03.2023;0.026845698;-0.002912931;0.023932766;-0.002925838;-4;#NV
CH0406705126;09.03.2023;-0.008117684;-0.005487969;-0.013605652;-0.005044872;-3;#NV
CH0406705126;10.03.2023;0.006668246;-0.018726962;-0.012058716;-0.01593942;-2;#NV
CH0406705126;13.03.2023;-0.007826403;-0.013190133;-0.021016535;-0.011383088;-1;#NV
CH0406705126;14.03.2023;-0.034428349;0.011150664;-0.023277685;0.008647286;0;Neutral
CH0406705126;15.03.2023;-0.061229333;-0.021837265;-0.083066599;-0.018498931;1;#NV
CH0406705126;16.03.2023;-0.01575464;0.023597817;0.007843177;0.018890218;2;#NV
CH0406705126;17.03.2023;0.009701643;-0.009701643;0;-0.008512362;3;#NV
CH0406705126;20.03.2023;-0.048710007;0.004790773;-0.043919234;0.003413645;4;#NV
CH0406705126;21.03.2023;-0.015756959;0.014736029;-0.001020929;0.011597732;5;#NV
CH0406705126;22.03.2023;0.011998022;0.001193443;0.013191465;0.000453353;6;#NV
CH0406705126;23.03.2023;-0.011227745;-0.00400871;-0.015236455;-0.00382757;7;#NV
CH0406705126;24.03.2023;-0.001653313;-0.010705238;-0.012358551;-0.009338234;8;#NV
CH0406705126;27.03.2023;-0.002156665;0.014515215;0.012358551;0.011416021;9;#NV
CH0406705126;28.03.2023;-0.023879713;0.005284136;-0.018595577;0.00381964;10;#NV
CH0406705126;27.02.2024;0.017002886;-0.003718558;0.013284328;-0.001376807;-10;#NV
CH0406705126;28.02.2024;-0.022124808;-0.00612986;-0.028254668;-0.003324659;-9;#NV
CH0406705126;29.02.2024;0.009138494;-0.001625311;0.007513183;0.00031412;-8;#NV
CH0406705126;01.03.2024;-0.004732477;0.004732477;0;0.005449946;-7;#NV
CH0406705126;04.03.2024;0.035345981;-0.002942557;0.032403424;-0.000749953;-6;#NV
CH0406705126;05.03.2024;-0.005470786;-0.004725952;-0.010196738;-0.002190581;-5;#NV
CH0406705126;06.03.2024;0.017557704;0.007027771;0.024585475;0.007304087;-4;#NV
CH0406705126;07.03.2024;-0.001706558;0.00313411;0.001427552;0.004158784;-3;#NV
CH0406705126;08.03.2024;-0.026421906;0.004791647;-0.021630259;0.005497744;-2;#NV
CH0406705126;11.03.2024;-0.000119272;0.000119272;0;0.001723396;-1;#NV
CH0406705126;12.03.2024;-0.075287456;0.005878005;-0.069409451;0.006375305;0;Negativ
CH0406705126;13.03.2024;0.002763418;0.00191313;0.004676548;0.003172475;1;#NV
CH0406705126;14.03.2024;-0.003472926;-0.0090468;-0.012519725;-0.005680966;2;#NV
CH0406705126;15.03.2024;0.008804262;-0.005659606;0.003144657;-0.002944787;3;#NV
CH0406705126;18.03.2024;-0.008167781;-0.007655334;-0.015823115;-0.004556939;4;#NV
CH0406705126;19.03.2024;0.019515583;-0.006837125;0.012678458;-0.003895988;5;#NV
CH0406705126;20.03.2024;0.018297661;0.001968037;0.020265697;0.003216829;6;#NV
CH0406705126;21.03.2024;0.008643821;0.008189017;0.016832838;0.008242143;7;#NV
CH0406705126;22.03.2024;0.004675025;-0.007714541;-0.003039516;-0.004604766;8;#NV
CH0406705126;25.03.2024;0.018110935;-0.003004908;0.015106027;-0.00080032;9;#NV
CH0406705126;26.03.2024;0.019588432;0.001183829;0.02077226;0.002583345;10;#NV
CH0418792922;07.02.2020;-0.011890904;-0.001080163;-0.012971066;-0.001378101;-10;#NV
CH0418792922;10.02.2020;0.004299843;0.005100282;0.009400125;0.003878884;-9;#NV
CH0418792922;11.02.2020;0.008425172;0.006325164;0.014750336;0.004920749;-8;#NV
CH0418792922;12.02.2020;0.002393453;-0.001580335;0.000813118;-0.001803539;-7;#NV
CH0418792922;13.02.2020;0.003089614;-0.000924525;0.002165089;-0.001245718;-6;#NV
CH0418792922;14.02.2020;0.002250109;0.006095612;0.008345721;0.004725495;-5;#NV
CH0418792922;17.02.2020;-0.00919354;0.003817183;-0.005376357;0.002787501;-4;#NV
CH0418792922;18.02.2020;-0.013658211;-0.002372563;-0.016030774;-0.002477395;-3;#NV
CH0418792922;19.02.2020;0.008898938;0.012508193;0.021407131;0.010179932;-2;#NV
CH0418792922;20.02.2020;0.015559301;-0.008879249;0.006680052;-0.008011876;-1;#NV
CH0418792922;21.02.2020;0.049930589;-0.004125028;0.045805561;-0.003968013;0;Negativ
CH0418792922;24.02.2020;-0.023124887;-0.041769841;-0.064894728;-0.035988073;1;#NV
CH0418792922;25.02.2020;0.00098178;-0.022936559;-0.021954779;-0.019968793;2;#NV
CH0418792922;26.02.2020;0.027593039;0.00354851;0.03114155;0.002558973;3;#NV
CH0418792922;27.02.2020;-0.002130684;-0.033460261;-0.035590945;-0.028920081;4;#NV
CH0418792922;28.02.2020;-0.003111043;-0.042506901;-0.045617943;-0.036615005;5;#NV
CH0418792922;02.03.2020;-0.000117864;0.015173157;0.015055293;0.012446707;6;#NV
CH0418792922;03.03.2020;0.02304148;0.019158875;0.042200354;0.015836892;7;#NV
CH0418792922;04.03.2020;-0.006613219;0.017844675;0.011231456;0.014719056;8;#NV
CH0418792922;05.03.2020;-0.005095129;-0.012215374;-0.017310502;-0.010849529;9;#NV
CH0418792922;06.03.2020;-0.022793923;-0.044853639;-0.067647562;-0.038611102;10;#NV
CH0418792922;05.02.2021;0.000832736;-0.009231106;-0.00839837;-0.008724781;-10;#NV
CH0418792922;08.02.2021;0.009134288;0.004427946;0.013562234;0.002874208;-9;#NV
CH0418792922;09.02.2021;-0.014175672;0.002619456;-0.011556215;0.001338475;-8;#NV
CH0418792922;10.02.2021;-0.000865604;0.002467527;0.001601923;0.001209459;-7;#NV
CH0418792922;11.02.2021;0.004924262;0.004633755;0.009558018;0.003048977;-6;#NV
CH0418792922;12.02.2021;0.005196839;0.003877992;0.00907483;0.002407197;-5;#NV
CH0418792922;15.02.2021;-0.000556337;0.007211284;0.006654947;0.005237762;-4;#NV
CH0418792922;16.02.2021;-0.003415661;-0.000885421;-0.004301082;-0.001637796;-3;#NV
CH0418792922;17.02.2021;-0.011091199;-0.010295755;-0.021386954;-0.009628859;-2;#NV
CH0418792922;18.02.2021;-0.000354373;-0.007684256;-0.008038628;-0.007411227;-1;#NV
CH0418792922;19.02.2021;0.00134956;0.001873649;0.00322321;0.000705151;0;Neutral
CH0418792922;22.02.2021;0.003151029;6.18E-05;0.003212854;-0.000833414;1;#NV
CH0418792922;23.02.2021;-0.015670585;-0.011561336;-0.027231921;-0.010703565;2;#NV
CH0418792922;24.02.2021;0.010648813;0.01296792;0.023616733;0.010126179;3;#NV
CH0418792922;25.02.2021;-0.006927564;-0.005625749;-0.012553313;-0.005663185;4;#NV
CH0418792922;26.02.2021;-0.006854087;-0.014563535;-0.021417623;-0.013252971;5;#NV
CH0418792922;01.03.2021;0.002431333;0.021428293;0.023859626;0.017310556;6;#NV
CH0418792922;02.03.2021;0.019134126;0.01129256;0.030426687;0.008703498;7;#NV
CH0418792922;03.03.2021;0.002301988;-0.003090942;-0.000788955;-0.003510679;8;#NV
CH0418792922;04.03.2021;-0.004095934;-0.001444247;-0.00554018;-0.002112339;9;#NV
CH0418792922;05.03.2021;0.0001439;-0.012923627;-0.012779727;-0.011860394;10;#NV
CH0418792922;04.02.2022;-0.005133695;-0.010790208;-0.015923903;-0.007543324;-10;#NV
CH0418792922;07.02.2022;-0.002697624;0.004942293;0.00224467;0.00320715;-9;#NV
CH0418792922;08.02.2022;-0.022202176;-0.007049178;-0.029251354;-0.00498697;-8;#NV
CH0418792922;09.02.2022;-0.009083905;0.026088892;0.017004988;0.017657234;-7;#NV
CH0418792922;10.02.2022;0.00850028;-0.003970994;0.004529286;-0.002883557;-6;#NV
CH0418792922;11.02.2022;-0.018841027;-0.009311405;-0.028152432;-0.006532815;-5;#NV
CH0418792922;14.02.2022;0.0079966;-0.02507386;-0.017077261;-0.017303757;-4;#NV
CH0418792922;15.02.2022;0.005549086;0.019135289;0.024684375;0.012905635;-3;#NV
CH0418792922;16.02.2022;-0.002814056;0.000835164;-0.001978892;0.00040063;-2;#NV
CH0418792922;17.02.2022;0.01254288;-0.012873076;-0.000330196;-0.008966608;-1;#NV
CH0418792922;18.02.2022;-0.023480671;-0.008054985;-0.031535656;-0.005674267;0;Neutral
CH0418792922;21.02.2022;0.011369374;-0.014783512;-0.003414138;-0.010272064;1;#NV
CH0418792922;22.02.2022;0.013774984;0.008211358;0.021986341;0.005440996;2;#NV
CH0418792922;23.02.2022;0.015192859;-0.002229407;0.012963452;-0.001693481;3;#NV
CH0418792922;24.02.2022;-0.000643128;-0.035333184;-0.035976312;-0.024314251;4;#NV
CH0418792922;25.02.2022;0.003191178;0.042316842;0.04550802;0.028746262;5;#NV
CH0418792922;28.02.2022;-0.000970052;0.001950925;0.000980873;0.001163061;6;#NV
CH0418792922;01.03.2022;0.006006754;-0.014539789;-0.008533035;-0.010105521;7;#NV
CH0418792922;02.03.2022;0.006170493;0.001708733;0.007879227;0.000997565;8;#NV
CH0418792922;03.03.2022;0.03464427;-0.025205632;0.009438638;-0.017393801;9;#NV
CH0418792922;04.03.2022;-0.015159986;-0.047329023;-0.062489009;-0.032511354;10;#NV
CH0418792922;03.02.2023;-0.017775531;0.021782092;0.004006562;0.012441066;-10;#NV
CH0418792922;06.02.2023;0.003292461;-0.011321702;-0.00802924;-0.006387817;-9;#NV
CH0418792922;07.02.2023;-0.019757518;-0.008863652;-0.028621169;-0.004989719;-8;#NV
CH0418792922;08.02.2023;-0.028285888;0.004629692;-0.023656197;0.002685068;-7;#NV
CH0418792922;09.02.2023;0.004969333;-0.006901701;-0.001932368;-0.003873794;-6;#NV
CH0418792922;10.02.2023;-0.004815157;-0.015900846;-0.020716004;-0.008992357;-5;#NV
CH0418792922;13.02.2023;0.00232036;0.012965064;0.015285424;0.007426088;-4;#NV
CH0418792922;14.02.2023;-0.006709331;0.003982942;-0.002726389;0.002317208;-3;#NV
CH0418792922;15.02.2023;0.010354649;0.004741438;0.015096087;0.002748627;-2;#NV
CH0418792922;16.02.2023;0.025649002;-0.011534711;0.014114291;-0.006508973;-1;#NV
CH0418792922;17.02.2023;0.039538223;0.008169104;0.047707327;0.004698226;0;Neutral
CH0418792922;20.02.2023;-0.000646317;0.001007393;0.000361076;0.000624766;1;#NV
CH0418792922;21.02.2023;-0.011712354;0.000457924;-0.01125443;0.000312237;2;#NV
CH0418792922;22.02.2023;-0.000169617;0.001993437;0.00182382;0.001185611;3;#NV
CH0418792922;23.02.2023;-0.020590561;-0.007122279;-0.027712839;-0.003999255;4;#NV
CH0418792922;24.02.2023;0.001684537;-0.009583769;-0.007899232;-0.00539931;5;#NV
CH0418792922;27.02.2023;-0.00183575;0.007859865;0.006024115;0.004522337;6;#NV
CH0418792922;28.02.2023;0.008714;-0.018142695;-0.009428695;-0.010267483;7;#NV
CH0418792922;01.03.2023;-0.004363391;-0.004772569;-0.00913596;-0.00266278;8;#NV
CH0418792922;02.03.2023;-0.005793567;0.015687103;0.009893536;0.008974338;9;#NV
CH0418792922;03.03.2023;-0.0047217;0.005100273;0.000378573;0.002952727;10;#NV
CH0418792922;02.02.2024;-0.006686922;0.002085366;-0.004601556;0.001782078;-10;#NV
CH0418792922;05.02.2024;-0.006663636;0.004565;-0.002098637;0.003491291;-9;#NV
CH0418792922;06.02.2024;0.005400355;-0.003721093;0.001679262;-0.00222032;-8;#NV
CH0418792922;07.02.2024;0.010831789;-0.004559554;0.006272235;-0.002798272;-7;#NV
CH0418792922;08.02.2024;0.00085065;-0.006703509;-0.00585286;-0.004276102;-6;#NV
CH0418792922;09.02.2024;0.008454563;-0.008035364;0.000419199;-0.005194151;-5;#NV
CH0418792922;12.02.2024;0.018746516;0.011389924;0.03013644;0.008195718;-4;#NV
CH0418792922;13.02.2024;-0.013008462;-0.005875514;-0.018883977;-0.003705364;-3;#NV
CH0418792922;14.02.2024;0.005130853;0.009678138;0.014808991;0.007015782;-2;#NV
CH0418792922;15.02.2024;0.001610752;0.008141459;0.009752211;0.005956548;-1;#NV
CH0418792922;16.02.2024;0.025665368;0.00224713;0.027912498;0.001893581;0;Neutral
CH0418792922;19.02.2024;0.005098162;0.009346751;0.014444912;0.006787356;1;#NV
CH0418792922;20.02.2024;-0.014255379;0.004126738;-0.010128641;0.003189197;2;#NV
CH0418792922;21.02.2024;0.015145896;-0.003855139;0.011290757;-0.002312718;3;#NV
CH0418792922;22.02.2024;-0.004159488;-0.00595733;-0.010116818;-0.00376176;4;#NV
CH0418792922;23.02.2024;-6.11E-05;0.012111731;0.01205068;0.00869326;5;#NV
CH0418792922;26.02.2024;-0.003350415;-0.006746758;-0.010097173;-0.004305913;6;#NV
CH0418792922;27.02.2024;0.003277707;-0.002497371;0.000780336;-0.001376807;7;#NV
CH0418792922;28.02.2024;-0.005657295;-0.005323208;-0.010980502;-0.003324659;8;#NV
CH0418792922;29.02.2024;0.007508454;-4.43E-05;0.007464187;0.00031412;9;#NV
CH0418792922;01.03.2024;0.003492781;0.007406509;0.01089929;0.005449946;10;#NV
CH0432492467;09.02.2021;-0.013651111;0.001742664;-0.011908447;0.001338475;-10;#NV
CH0432492467;10.02.2021;-0.011201972;0.001572045;-0.009629927;0.001209459;-9;#NV
CH0432492467;11.02.2021;-0.001890272;0.004004757;0.002114485;0.003048977;-8;#NV
CH0432492467;12.02.2021;0.000157734;0.003156021;0.003313755;0.002407197;-7;#NV
CH0432492467;15.02.2021;-0.004796316;0.006899366;0.00210305;0.005237762;-6;#NV
CH0432492467;16.02.2021;-0.009276719;-0.002193374;-0.011470093;-0.001637796;-5;#NV
CH0432492467;17.02.2021;-0.000686294;-0.012761341;-0.013447635;-0.009628859;-4;#NV
CH0432492467;18.02.2021;-0.003178724;-0.009828582;-0.013007306;-0.007411227;-3;#NV
CH0432492467;19.02.2021;0.004070025;0.00090511;0.004975135;0.000705151;-2;#NV
CH0432492467;22.02.2021;-0.001043976;-0.0011296;-0.002173576;-0.000833414;-1;#NV
CH0432492467;23.02.2021;0.021306692;-0.01418261;0.007124082;-0.010703565;0;Neutral
CH0432492467;24.02.2021;-0.022978135;0.013364167;-0.009613968;0.010126179;1;#NV
CH0432492467;25.02.2021;0.001578398;-0.007516844;-0.005938445;-0.005663185;2;#NV
CH0432492467;26.02.2021;-0.002392706;-0.017554132;-0.019946838;-0.013252971;3;#NV
CH0432492467;01.03.2021;-0.003232003;0.022865313;0.01963331;0.017310556;4;#NV
CH0432492467;02.03.2021;-0.006478007;0.01148271;0.005004702;0.008703498;5;#NV
CH0432492467;03.03.2021;-0.010419669;-0.004670212;-0.015089881;-0.003510679;6;#NV
CH0432492467;04.03.2021;-3.39E-05;-0.002820944;-0.002854879;-0.002112339;7;#NV
CH0432492467;05.03.2021;0.010936168;-0.015712486;-0.004776319;-0.011860394;8;#NV
CH0432492467;08.03.2021;-0.014425913;0.025535375;0.011109462;0.019329547;9;#NV
CH0432492467;09.03.2021;0.008963373;0.005763511;0.014726884;0.004378874;10;#NV
CH0432492467;01.02.2022;0.000448414;0.009384507;0.009832921;0.00905342;-10;#NV
CH0432492467;02.02.2022;0.012756551;0.001400521;0.014157072;0.001519714;-9;#NV
CH0432492467;03.02.2022;-0.007786102;-0.013103113;-0.020889215;-0.012165944;-8;#NV
CH0432492467;04.02.2022;0.003973483;-0.008204205;-0.004230721;-0.007543324;-7;#NV
CH0432492467;07.02.2022;0.000478846;0.003188813;0.003667658;0.00320715;-6;#NV
CH0432492467;08.02.2022;0.00069618;-0.00549506;-0.00479888;-0.00498697;-5;#NV
CH0432492467;09.02.2022;0.010226232;0.01850256;0.028728792;0.017657234;-4;#NV
CH0432492467;10.02.2022;-0.00197185;-0.003265929;-0.005237779;-0.002883557;-3;#NV
CH0432492467;11.02.2022;-0.007343569;-0.007133299;-0.014476868;-0.006532815;-2;#NV
CH0432492467;14.02.2022;0.013487552;-0.018548007;-0.005060455;-0.017303757;-1;#NV
CH0432492467;15.02.2022;0.007451383;0.013466964;0.020918347;0.012905635;0;Neutral
CH0432492467;16.02.2022;0.020545551;0.00021455;0.020760101;0.00040063;1;#NV
CH0432492467;17.02.2022;-0.02662505;-0.009712557;-0.036337606;-0.008966608;2;#NV
CH0432492467;18.02.2022;-0.00647246;-0.006223436;-0.012695896;-0.005674267;3;#NV
CH0432492467;21.02.2022;0.003686486;-0.011096038;-0.007409552;-0.010272064;4;#NV
CH0432492467;22.02.2022;0.00327202;0.005556173;0.008828193;0.005440996;5;#NV
CH0432492467;23.02.2022;-0.006251552;-0.002004723;-0.008256275;-0.001693481;6;#NV
CH0432492467;24.02.2022;0.009257604;-0.025977509;-0.016719905;-0.024314251;7;#NV
CH0432492467;25.02.2022;-0.000469805;0.030254366;0.029784561;0.028746262;8;#NV
CH0432492467;28.02.2022;0.001795146;0.001022551;0.002817697;0.001163061;9;#NV
CH0432492467;01.03.2022;-0.001538151;-0.010919541;-0.012457692;-0.010105521;10;#NV
CH0432492467;13.02.2023;-0.003327535;0.008566197;0.005238662;0.007426088;-10;#NV
CH0432492467;14.02.2023;0.002147032;0.002775521;0.004922552;0.002317208;-9;#NV
CH0432492467;15.02.2023;0.00278302;0.003264514;0.006047535;0.002748627;-8;#NV
CH0432492467;16.02.2023;0.000892114;-0.007228541;-0.006336427;-0.006508973;-7;#NV
CH0432492467;17.02.2023;-0.028268968;0.005474293;-0.022794675;0.004698226;-6;#NV
CH0432492467;20.02.2023;0.007092185;0.000857217;0.007949401;0.000624766;-5;#NV
CH0432492467;21.02.2023;-0.004617002;0.00050298;-0.004114023;0.000312237;-4;#NV
CH0432492467;22.02.2023;-0.00828862;0.001492908;-0.006795712;0.001185611;-3;#NV
CH0432492467;23.02.2023;0.003494083;-0.004383894;-0.000889812;-0.003999255;-2;#NV
CH0432492467;24.02.2023;-0.009278421;-0.00597079;-0.015249212;-0.00539931;-1;#NV
CH0432492467;27.02.2023;0.001630967;0.005274931;0.006905897;0.004522337;0;Neutral
CH0432492467;28.02.2023;-0.029433104;-0.011488636;-0.04092174;-0.010267483;1;#NV
CH0432492467;01.03.2023;-0.006841273;-0.002869062;-0.009710335;-0.00266278;2;#NV
CH0432492467;02.03.2023;-0.005924073;0.010321065;0.004396992;0.008974338;3;#NV
CH0432492467;03.03.2023;0.002129163;0.003495852;0.005625015;0.002952727;4;#NV
CH0432492467;06.03.2023;0.002530571;-0.005339123;-0.002808552;-0.004842015;5;#NV
CH0432492467;07.03.2023;-0.006728335;-0.008385302;-0.015113638;-0.007529537;6;#NV
CH0432492467;08.03.2023;-0.005755714;-0.003167226;-0.00892294;-0.002925838;7;#NV
CH0432492467;09.03.2023;0.004928641;-0.005569051;-0.00064041;-0.005044872;8;#NV
CH0432492467;10.03.2023;-0.019280905;-0.017917511;-0.037198416;-0.01593942;9;#NV
CH0432492467;13.03.2023;0.001721755;-0.012753122;-0.011031367;-0.011383088;10;#NV
CH0432492467;13.02.2024;-0.004840232;-0.003781792;-0.008622025;-0.003705364;-10;#NV
CH0432492467;14.02.2024;0.006887606;0.007637624;0.014525229;0.007015782;-9;#NV
CH0432492467;15.02.2024;-0.000348313;0.006509401;0.006161087;0.005956548;-8;#NV
