EventFirm_ISIN,EventFirm_Name,EventDate,PeerFirm_ISIN,PeerFirm_Name,Peer_EventDate,Year,RBICS_PrimaryCode_shared,EventFirm_CAR_shortterm_ownEvent,Peer_CAR_shortterm_ownEvent,Peer_CAR_shortterm_relative_to_EventFirmEvent,SameInputRisk_Proxy,Notes
CH0012453913,TEMENOS AG ,2024-02-19,CH1276062754,WISEKEY INTERN ,2024-05-15,2023,8592,"0,000772812639506598","0,028152970606138",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0012453913,TEMENOS AG ,2024-02-19,NL0010733960,LASTMINUTE.COM NV ,2024-04-04,2023,8592,"0,000772812639506598","-0,0669111339723212",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0033361673,LOX HOLDING AG ,2024-03-06,CH0002178181,STADLER RAIL AG ,2024-03-13,2023,8592,"-0,0617423406983336","0,0227381161146876",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0033361673,LOX HOLDING AG ,2024-03-06,CH0012255151,THE SWATCH GROUP ,2024-01-22,2023,8592,"-0,0617423406983336","-0,0850717061195133",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0033361673,LOX HOLDING AG ,2024-03-06,CH0012453913,TEMENOS AG ,2024-02-19,2023,8592,"-0,0617423406983336","0,000772812639506598",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0033361673,LOX HOLDING AG ,2024-03-06,CH0305285295,VARIA US PROP ,2024-03-28,2023,8592,"-0,0617423406983336","0,0272475223233846",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0033361673,LOX HOLDING AG ,2024-03-06,CH0478634105,AEVIS VICTORIA ,2024-03-21,2023,8592,"-0,0617423406983336","-0,0476132770804443",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0033361673,LOX HOLDING AG ,2024-03-06,CH1276062754,WISEKEY INTERN ,2024-05-15,2023,8592,"-0,0617423406983336","0,028152970606138",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0033361673,LOX HOLDING AG ,2024-03-06,NL0010733960,LASTMINUTE.COM NV ,2024-04-04,2023,8592,"-0,0617423406983336","-0,0669111339723212",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0305285295,VARIA US PROP ,2024-03-28,CH0002178181,STADLER RAIL AG ,2024-03-13,2023,8592,"0,0272475223233846","0,0227381161146876",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0305285295,VARIA US PROP ,2024-03-28,CH0012255151,THE SWATCH GROUP ,2024-01-22,2023,8592,"0,0272475223233846","-0,0850717061195133",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0305285295,VARIA US PROP ,2024-03-28,CH0012453913,TEMENOS AG ,2024-02-19,2023,8592,"0,0272475223233846","0,000772812639506598",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0305285295,VARIA US PROP ,2024-03-28,CH0033361673,LOX HOLDING AG ,2024-03-06,2023,8592,"0,0272475223233846","-0,0617423406983336",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0305285295,VARIA US PROP ,2024-03-28,CH0478634105,AEVIS VICTORIA ,2024-03-21,2023,8592,"0,0272475223233846","-0,0476132770804443",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0305285295,VARIA US PROP ,2024-03-28,CH1276062754,WISEKEY INTERN ,2024-05-15,2023,8592,"0,0272475223233846","0,028152970606138",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0305285295,VARIA US PROP ,2024-03-28,NL0010733960,LASTMINUTE.COM NV ,2024-04-04,2023,8592,"0,0272475223233846","-0,0669111339723212",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0478634105,AEVIS VICTORIA ,2024-03-21,CH0002178181,STADLER RAIL AG ,2024-03-13,2023,8592,"-0,0476132770804443","0,0227381161146876",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0478634105,AEVIS VICTORIA ,2024-03-21,CH0012255151,THE SWATCH GROUP ,2024-01-22,2023,8592,"-0,0476132770804443","-0,0850717061195133",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0478634105,AEVIS VICTORIA ,2024-03-21,CH0012453913,TEMENOS AG ,2024-02-19,2023,8592,"-0,0476132770804443","0,000772812639506598",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0478634105,AEVIS VICTORIA ,2024-03-21,CH0033361673,LOX HOLDING AG ,2024-03-06,2023,8592,"-0,0476132770804443","-0,0617423406983336",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0478634105,AEVIS VICTORIA ,2024-03-21,CH0305285295,VARIA US PROP ,2024-03-28,2023,8592,"-0,0476132770804443","0,0272475223233846",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0478634105,AEVIS VICTORIA ,2024-03-21,CH1276062754,WISEKEY INTERN ,2024-05-15,2023,8592,"-0,0476132770804443","0,028152970606138",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0478634105,AEVIS VICTORIA ,2024-03-21,NL0010733960,LASTMINUTE.COM NV ,2024-04-04,2023,8592,"-0,0476132770804443","-0,0669111339723212",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276062754,WISEKEY INTERN ,2024-05-15,CH0002178181,STADLER RAIL AG ,2024-03-13,2023,8592,"0,028152970606138","0,0227381161146876",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276062754,WISEKEY INTERN ,2024-05-15,CH0012255151,THE SWATCH GROUP ,2024-01-22,2023,8592,"0,028152970606138","-0,0850717061195133",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276062754,WISEKEY INTERN ,2024-05-15,CH0012453913,TEMENOS AG ,2024-02-19,2023,8592,"0,028152970606138","0,000772812639506598",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276062754,WISEKEY INTERN ,2024-05-15,CH0033361673,LOX HOLDING AG ,2024-03-06,2023,8592,"0,028152970606138","-0,0617423406983336",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276062754,WISEKEY INTERN ,2024-05-15,CH0305285295,VARIA US PROP ,2024-03-28,2023,8592,"0,028152970606138","0,0272475223233846",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276062754,WISEKEY INTERN ,2024-05-15,CH0478634105,AEVIS VICTORIA ,2024-03-21,2023,8592,"0,028152970606138","-0,0476132770804443",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH1276062754,WISEKEY INTERN ,2024-05-15,NL0010733960,LASTMINUTE.COM NV ,2024-04-04,2023,8592,"0,028152970606138","-0,0669111339723212",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0010733960,LASTMINUTE.COM NV ,2024-04-04,CH0002178181,STADLER RAIL AG ,2024-03-13,2023,8592,"-0,0669111339723212","0,0227381161146876",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0010733960,LASTMINUTE.COM NV ,2024-04-04,CH0012255151,THE SWATCH GROUP ,2024-01-22,2023,8592,"-0,0669111339723212","-0,0850717061195133",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0010733960,LASTMINUTE.COM NV ,2024-04-04,CH0012453913,TEMENOS AG ,2024-02-19,2023,8592,"-0,0669111339723212","0,000772812639506598",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0010733960,LASTMINUTE.COM NV ,2024-04-04,CH0033361673,LOX HOLDING AG ,2024-03-06,2023,8592,"-0,0669111339723212","-0,0617423406983336",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0010733960,LASTMINUTE.COM NV ,2024-04-04,CH0305285295,VARIA US PROP ,2024-03-28,2023,8592,"-0,0669111339723212","0,0272475223233846",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0010733960,LASTMINUTE.COM NV ,2024-04-04,CH0478634105,AEVIS VICTORIA ,2024-03-21,2023,8592,"-0,0669111339723212","-0,0476132770804443",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
NL0010733960,LASTMINUTE.COM NV ,2024-04-04,CH1276062754,WISEKEY INTERN ,2024-05-15,2023,8592,"-0,0669111339723212","0,028152970606138",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2020-03-20,CH0018294154,PSP SWISS PROPERTY ,2020-02-25,2019,4380,"0,0312243949632472","-0,059081227713306",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2020-03-20,CH0032816131,SF URBAN PROP ,2020-06-02,2019,4380,"0,0312243949632472","-0,00392437143041096",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2020-03-20,CH0212186248,NOVAVEST REAL ,2020-03-18,2019,4380,"0,0312243949632472","-0,0409366927894193",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2020-03-20,CH0239518779,HIAG IMMOBILIEN ,2020-03-16,2019,4380,"0,0312243949632472","-0,263971922794731",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2020-03-20,CH0284142913,PLAZZA AG ,2020-03-20,2019,4380,"0,0312243949632472","0,0300772446961519",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2020-02-25,CH0002619481,WARTECK INVEST AG ,2020-03-20,2019,4380,"-0,059081227713306","0,0312243949632472",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2020-02-25,CH0032816131,SF URBAN PROP ,2020-06-02,2019,4380,"-0,059081227713306","-0,00392437143041096",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2020-02-25,CH0212186248,NOVAVEST REAL ,2020-03-18,2019,4380,"-0,059081227713306","-0,0409366927894193",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2020-02-25,CH0239518779,HIAG IMMOBILIEN ,2020-03-16,2019,4380,"-0,059081227713306","-0,263971922794731",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2020-02-25,CH0284142913,PLAZZA AG ,2020-03-20,2019,4380,"-0,059081227713306","0,0300772446961519",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0032816131,SF URBAN PROP ,2020-06-02,CH0002619481,WARTECK INVEST AG ,2020-03-20,2019,4380,"-0,00392437143041096","0,0312243949632472",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0032816131,SF URBAN PROP ,2020-06-02,CH0018294154,PSP SWISS PROPERTY ,2020-02-25,2019,4380,"-0,00392437143041096","-0,059081227713306",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0032816131,SF URBAN PROP ,2020-06-02,CH0212186248,NOVAVEST REAL ,2020-03-18,2019,4380,"-0,00392437143041096","-0,0409366927894193",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0032816131,SF URBAN PROP ,2020-06-02,CH0239518779,HIAG IMMOBILIEN ,2020-03-16,2019,4380,"-0,00392437143041096","-0,263971922794731",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0032816131,SF URBAN PROP ,2020-06-02,CH0284142913,PLAZZA AG ,2020-03-20,2019,4380,"-0,00392437143041096","0,0300772446961519",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0212186248,NOVAVEST REAL ,2020-03-18,CH0002619481,WARTECK INVEST AG ,2020-03-20,2019,4380,"-0,0409366927894193","0,0312243949632472",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0212186248,NOVAVEST REAL ,2020-03-18,CH0018294154,PSP SWISS PROPERTY ,2020-02-25,2019,4380,"-0,0409366927894193","-0,059081227713306",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0212186248,NOVAVEST REAL ,2020-03-18,CH0032816131,SF URBAN PROP ,2020-06-02,2019,4380,"-0,0409366927894193","-0,00392437143041096",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0212186248,NOVAVEST REAL ,2020-03-18,CH0239518779,HIAG IMMOBILIEN ,2020-03-16,2019,4380,"-0,0409366927894193","-0,263971922794731",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0212186248,NOVAVEST REAL ,2020-03-18,CH0284142913,PLAZZA AG ,2020-03-20,2019,4380,"-0,0409366927894193","0,0300772446961519",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0239518779,HIAG IMMOBILIEN ,2020-03-16,CH0002619481,WARTECK INVEST AG ,2020-03-20,2019,4380,"-0,263971922794731","0,0312243949632472",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0239518779,HIAG IMMOBILIEN ,2020-03-16,CH0018294154,PSP SWISS PROPERTY ,2020-02-25,2019,4380,"-0,263971922794731","-0,059081227713306",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0239518779,HIAG IMMOBILIEN ,2020-03-16,CH0032816131,SF URBAN PROP ,2020-06-02,2019,4380,"-0,263971922794731","-0,00392437143041096",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0239518779,HIAG IMMOBILIEN ,2020-03-16,CH0212186248,NOVAVEST REAL ,2020-03-18,2019,4380,"-0,263971922794731","-0,0409366927894193",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0239518779,HIAG IMMOBILIEN ,2020-03-16,CH0284142913,PLAZZA AG ,2020-03-20,2019,4380,"-0,263971922794731","0,0300772446961519",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0284142913,PLAZZA AG ,2020-03-20,CH0002619481,WARTECK INVEST AG ,2020-03-20,2019,4380,"0,0300772446961519","0,0312243949632472",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0284142913,PLAZZA AG ,2020-03-20,CH0018294154,PSP SWISS PROPERTY ,2020-02-25,2019,4380,"0,0300772446961519","-0,059081227713306",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0284142913,PLAZZA AG ,2020-03-20,CH0032816131,SF URBAN PROP ,2020-06-02,2019,4380,"0,0300772446961519","-0,00392437143041096",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0284142913,PLAZZA AG ,2020-03-20,CH0212186248,NOVAVEST REAL ,2020-03-18,2019,4380,"0,0300772446961519","-0,0409366927894193",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0284142913,PLAZZA AG ,2020-03-20,CH0239518779,HIAG IMMOBILIEN ,2020-03-16,2019,4380,"0,0300772446961519","-0,263971922794731",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2021-03-23,CH0018294154,PSP SWISS PROPERTY ,2021-02-23,2020,4380,"0,0060802239816389","0,00563705839558845",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2021-03-23,CH0032816131,SF URBAN PROP ,2021-03-08,2020,4380,"0,0060802239816389","0,023349678304501",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2021-03-23,CH0212186248,NOVAVEST REAL ,2021-02-23,2020,4380,"0,0060802239816389","0,0434808269720549",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2021-03-23,CH0239518779,HIAG IMMOBILIEN ,2021-03-15,2020,4380,"0,0060802239816389","0,0115528212895075",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0002619481,WARTECK INVEST AG ,2021-03-23,CH0284142913,PLAZZA AG ,2021-03-03,2020,4380,"0,0060802239816389","0,0295930408812592",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2021-02-23,CH0002619481,WARTECK INVEST AG ,2021-03-23,2020,4380,"0,00563705839558845","0,0060802239816389",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2021-02-23,CH0032816131,SF URBAN PROP ,2021-03-08,2020,4380,"0,00563705839558845","0,023349678304501",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2021-02-23,CH0212186248,NOVAVEST REAL ,2021-02-23,2020,4380,"0,00563705839558845","0,0434808269720549",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2021-02-23,CH0239518779,HIAG IMMOBILIEN ,2021-03-15,2020,4380,"0,00563705839558845","0,0115528212895075",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0018294154,PSP SWISS PROPERTY ,2021-02-23,CH0284142913,PLAZZA AG ,2021-03-03,2020,4380,"0,00563705839558845","0,0295930408812592",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
CH0032816131,SF URBAN PROP ,2021-03-08,CH0002619481,WARTECK INVEST AG ,2021-03-23,2020,4380,"0,023349678304501","0,0060802239816389",,True,Peer_CAR relative to EventFirm's event date not computable from provided files.
